Execution time (s): 45.706626
Total clicks: 26

Mouse path (time_seconds, x, y):
21.817677, 754, 261
21.823166, 754, 261
21.828723, 754, 261
21.834346, 754, 261
21.839854, 754, 261
21.845434, 754, 261
21.851014, 754, 261
21.856505, 754, 261
21.862083, 754, 261
21.867659, 754, 261
21.873170, 754, 261
21.878736, 754, 261
21.884361, 754, 261
21.889864, 754, 261
21.895392, 754, 261
21.901480, 754, 261
21.906500, 754, 261
21.912068, 754, 261
21.917662, 754, 261
21.923188, 754, 261
21.928723, 754, 261
21.934353, 754, 261
21.939867, 754, 261
21.945439, 754, 261
21.951026, 754, 261
21.956542, 754, 261
21.962082, 754, 261
21.967721, 754, 261
21.973196, 754, 261
21.978793, 753, 261
21.984964, 753, 260
21.990320, 752, 260
21.995769, 751, 259
22.001434, 750, 259
22.006910, 749, 258
22.012421, 748, 257
22.018124, 746, 257
22.023662, 745, 256
22.029165, 744, 255
22.034945, 742, 254
22.040274, 740, 253
22.046209, 738, 252
22.051476, 736, 251
22.056956, 734, 250
22.062481, 733, 249
22.068255, 731, 248
22.073766, 729, 247
22.079610, 727, 246
22.085235, 725, 245
22.090231, 724, 245
22.095776, 722, 244
22.101410, 720, 243
22.106951, 719, 242
22.112492, 717, 241
22.118170, 715, 240
22.123559, 713, 240
22.129201, 711, 239
22.134786, 709, 238
22.140439, 707, 238
22.145867, 706, 237
22.151485, 704, 237
22.156901, 702, 236
22.162434, 701, 236
22.168160, 700, 235
22.173518, 698, 234
22.179085, 697, 233
22.184996, 695, 233
22.190220, 693, 232
22.196205, 690, 230
22.201452, 688, 229
22.206878, 684, 228
22.212425, 682, 227
22.218093, 679, 225
22.223916, 676, 224
22.229093, 674, 224
22.235165, 671, 223
22.240206, 670, 222
22.245774, 668, 222
22.251422, 667, 221
22.256874, 665, 221
22.262441, 664, 220
22.268044, 662, 220
22.273536, 661, 219
22.279115, 660, 219
22.284824, 659, 218
22.290364, 658, 218
22.295803, 657, 217
22.301431, 656, 217
22.306949, 655, 216
22.312078, 655, 216
22.318031, 654, 216
22.323164, 654, 216
22.329095, 653, 215
22.334337, 653, 215
22.340262, 652, 215
22.345393, 652, 215
22.351008, 652, 215
22.356506, 652, 215
22.362080, 652, 215
22.367643, 652, 215
22.373173, 652, 215
22.378721, 652, 215
22.384306, 652, 215
22.389848, 652, 215
22.395390, 652, 215
22.401008, 652, 215
22.406513, 652, 215
22.412081, 652, 215
22.417600, 652, 215
22.423170, 652, 215
22.428730, 652, 215
22.434294, 652, 215
22.440301, 652, 215
22.445365, 652, 215
22.450930, 652, 215
22.456497, 652, 215
22.462042, 652, 215
22.467615, 652, 215
22.473162, 652, 215
22.478721, 652, 215
22.484288, 652, 215
22.489928, 653, 215
22.495814, 656, 216
22.501405, 659, 217
22.506892, 662, 218
22.512441, 667, 219
22.518130, 673, 221
22.523622, 679, 222
22.529103, 687, 223
22.535275, 696, 224
22.540235, 704, 225
22.546155, 714, 225
22.551420, 722, 226
22.556997, 731, 226
22.562396, 740, 226
22.575098, 762, 226
22.579076, 772, 226
22.585097, 783, 227
22.590186, 792, 227
22.596135, 807, 227
22.601369, 816, 227
22.606900, 829, 227
22.612404, 840, 227
22.618074, 851, 227
22.623582, 860, 227
22.629069, 871, 227
22.635091, 879, 227
22.640188, 888, 228
22.646089, 896, 228
22.651360, 903, 228
22.656924, 912, 229
22.662410, 919, 229
22.668062, 925, 230
22.673602, 929, 230
22.679078, 934, 230
22.684663, 937, 230
22.690413, 940, 230
22.696103, 942, 230
22.701337, 943, 230
22.706900, 945, 230
22.712382, 946, 230
22.718070, 949, 231
22.723500, 951, 231
22.729049, 954, 231
22.734768, 956, 232
22.740165, 959, 232
22.746086, 962, 232
22.751377, 963, 232
22.756839, 965, 232
22.762033, 965, 232
22.768057, 966, 232
22.773140, 966, 232
22.778697, 966, 232
22.784257, 966, 232
22.789832, 966, 232
22.795388, 966, 232
22.800943, 966, 232
22.806473, 966, 232
22.812033, 966, 232
22.817587, 966, 232
22.823133, 966, 232
22.828701, 966, 232
22.834253, 966, 232
22.839801, 966, 232
22.845876, 965, 232
22.850946, 965, 232
22.856871, 964, 232
22.862053, 964, 232
22.868181, 963, 232
22.873628, 962, 232
22.879066, 960, 232
22.884769, 958, 232
22.890461, 955, 232
22.896110, 952, 231
22.901406, 950, 231
22.906963, 946, 231
22.912464, 944, 231
22.918089, 940, 231
22.923555, 938, 231
22.929082, 935, 231
22.934725, 933, 231
22.940176, 931, 231
22.946144, 929, 232
22.951332, 928, 232
22.956846, 927, 232
22.962380, 926, 232
22.968136, 925, 232
22.973167, 925, 232
22.978688, 925, 232
22.984280, 925, 232
22.989828, 925, 232
22.995361, 925, 232
23.000925, 925, 232
23.006467, 925, 232
23.012020, 925, 232
23.017592, 925, 232
23.023167, 925, 232
23.028686, 925, 232
23.034264, 925, 232
23.039804, 925, 232
23.045360, 925, 232
23.050925, 925, 232
23.056466, 925, 232
23.062016, 925, 232
23.067600, 925, 232
23.073152, 925, 232
23.078715, 925, 232
23.084246, 925, 232
23.089835, 925, 232
23.095370, 925, 232
23.100925, 925, 232
23.106492, 925, 232
23.112050, 925, 232
23.117679, 925, 232
23.123181, 925, 232
23.128692, 925, 232
23.134311, 925, 232
23.139855, 925, 232
23.145389, 925, 232
23.150980, 925, 232
23.156482, 925, 232
23.162036, 925, 232
23.167619, 925, 232
23.173186, 925, 232
23.178701, 925, 232
23.184425, 925, 232
23.189816, 925, 232
23.195363, 925, 232
23.200982, 925, 232
23.206474, 925, 232
23.212029, 925, 232
23.218148, 925, 232
23.223161, 925, 232
23.228719, 925, 232
23.234294, 925, 232
23.239831, 925, 232
23.245371, 925, 232
23.250947, 925, 232
23.256488, 925, 232
23.262033, 925, 232
23.267613, 925, 232
23.273152, 925, 232
23.278701, 925, 232
23.284327, 925, 232
23.289835, 925, 232
23.295638, 925, 232
23.301072, 925, 232
23.306478, 925, 232
23.312030, 925, 232
23.317614, 925, 232
23.323144, 925, 232
23.328801, 925, 232
23.334273, 925, 232
23.339837, 925, 232
23.345376, 925, 232
23.350990, 925, 232
23.356483, 925, 232
23.362031, 925, 232
23.367610, 925, 232
23.373152, 925, 232
23.378695, 925, 232
23.384325, 925, 232
23.389837, 925, 232
23.395386, 925, 232
23.400960, 925, 232
23.406521, 925, 232
23.412076, 925, 232
23.417604, 925, 232
23.423156, 925, 232
23.428697, 925, 232
23.434298, 925, 232
23.439841, 925, 232
23.445791, 926, 232
23.451498, 928, 232
23.456851, 930, 232
23.462442, 931, 232
23.468096, 933, 231
23.473594, 934, 231
23.479110, 936, 231
23.484960, 937, 230
23.489840, 937, 230
23.495734, 938, 230
23.500965, 938, 230
23.506489, 938, 230
23.512033, 938, 230
23.517600, 938, 230
23.523146, 938, 230
23.528696, 938, 230
23.534270, 938, 230
23.539837, 938, 230
23.545366, 938, 230
23.550971, 938, 230
23.556500, 938, 230
23.562031, 938, 230
23.567647, 938, 230
23.573177, 938, 230
23.578738, 938, 230
23.584242, 938, 230
23.589824, 938, 230
23.595367, 938, 230
23.600923, 938, 230
23.606478, 938, 230
23.612034, 938, 230
23.617604, 938, 230
23.623139, 938, 230
23.628708, 938, 230
23.634261, 938, 230
23.639833, 938, 230
23.645388, 938, 230
23.650965, 938, 230
23.656582, 938, 230
23.662033, 938, 230
23.667612, 938, 230
23.673154, 938, 230
23.678691, 938, 230
23.684258, 938, 230
23.689819, 938, 230
23.695376, 938, 230
23.700942, 938, 230
23.706435, 938, 230
23.711988, 938, 230
23.717553, 938, 230
23.729645, 938, 230
23.734767, 937, 230
23.739831, 937, 230
23.745362, 937, 230
23.750939, 937, 230
23.756472, 937, 230
23.762503, 936, 230
23.767642, 936, 230
23.773149, 936, 230
23.778693, 936, 230
23.784765, 935, 230
23.789826, 935, 230
23.795381, 935, 230
23.801444, 934, 230
23.806828, 934, 231
23.812448, 933, 231
23.818115, 932, 231
23.823128, 932, 231
23.829113, 931, 232
23.834768, 930, 232
23.839801, 930, 232
23.845365, 930, 232
23.851462, 929, 232
23.856837, 929, 233
23.862031, 929, 233
23.867607, 929, 233
23.873134, 929, 233
23.878693, 929, 233
23.884266, 929, 233
23.889798, 929, 233
23.895366, 929, 233
23.900989, 929, 233
23.906467, 929, 233
23.912041, 929, 233
23.917635, 929, 233
23.923157, 929, 233
23.928686, 929, 233
23.934260, 929, 233
23.939801, 929, 233
23.945358, 929, 233
23.950978, 929, 233
23.956468, 929, 233
23.962017, 929, 233
23.967632, 929, 233
23.973150, 929, 233
23.978700, 929, 233
23.984296, 929, 233
23.989835, 929, 233
23.995399, 929, 233
24.000983, 929, 233
24.006463, 929, 233
24.012003, 929, 233
24.017582, 929, 233
24.023122, 929, 233
24.028685, 929, 233
24.034276, 929, 233
24.039828, 929, 233
24.045348, 929, 233
24.050969, 929, 233
24.056466, 929, 233
24.062002, 929, 233
24.067613, 929, 233
24.073128, 929, 233
24.078696, 929, 233
24.084347, 929, 233
24.089795, 929, 233
24.095364, 929, 233
24.100916, 929, 233
24.106473, 929, 233
24.112014, 929, 233
24.117588, 929, 233
24.123130, 929, 233
24.128678, 929, 233
24.134265, 929, 233
24.139791, 929, 233
24.145363, 929, 233
24.150924, 929, 233
24.156496, 929, 233
24.162009, 929, 233
24.167601, 929, 233
24.173141, 929, 233
24.178730, 929, 233
24.184253, 929, 233
24.189801, 929, 233
24.195580, 929, 233
24.201527, 929, 233
24.206471, 929, 233
24.212022, 929, 233
24.217584, 929, 233
24.223126, 929, 233
24.228687, 929, 233
24.234259, 929, 233
24.239792, 929, 233
24.245358, 929, 233
24.250915, 929, 233
24.256586, 929, 233
24.262029, 929, 233
24.267585, 929, 233
24.273127, 929, 233
24.278677, 929, 233
24.284296, 929, 233
24.289796, 929, 233
24.295347, 929, 233
24.300979, 929, 233
24.306457, 929, 233
24.312080, 929, 233
24.317591, 929, 233
24.323143, 929, 233
24.328699, 929, 233
24.334257, 929, 233
24.339816, 929, 233
24.345370, 929, 233
24.350952, 929, 233
24.356458, 929, 233
24.362018, 929, 233
24.367596, 929, 233
24.373142, 929, 233
24.378673, 929, 233
24.384287, 929, 233
24.389827, 929, 233
24.395342, 929, 233
24.400991, 929, 233
24.406479, 929, 233
24.412026, 929, 233
24.417616, 929, 233
24.423143, 929, 233
24.429249, 929, 233
24.434311, 929, 233
24.439797, 929, 233
24.445359, 929, 233
24.450968, 929, 233
24.456462, 929, 233
24.462007, 929, 233
24.467588, 929, 233
24.473129, 929, 233
24.478683, 929, 233
24.484256, 929, 233
24.489793, 929, 233
24.495351, 929, 233
24.500965, 929, 233
24.506452, 929, 233
24.512017, 929, 233
24.517610, 929, 233
24.523130, 929, 233
24.528853, 929, 233
24.534271, 929, 233
24.539794, 929, 233
24.545384, 929, 233
24.550961, 929, 233
24.556466, 929, 233
24.562016, 929, 233
24.567601, 929, 233
24.573122, 929, 233
24.578678, 929, 233
24.584269, 929, 233
24.589801, 929, 233
24.595358, 929, 233
24.600944, 929, 233
24.606478, 929, 233
24.612048, 929, 233
24.617909, 929, 233
24.623328, 929, 233
24.628796, 929, 233
24.634275, 929, 233
24.639801, 929, 233
24.645361, 929, 233
24.650946, 929, 233
24.656462, 929, 233
24.662001, 929, 233
24.667596, 929, 233
24.673154, 929, 233
24.678705, 929, 233
24.684254, 929, 233
24.689814, 929, 233
24.695572, 929, 233
24.701195, 929, 233
24.706468, 929, 233
24.712007, 929, 233
24.717588, 929, 233
24.723187, 929, 233
24.728690, 929, 233
24.734240, 929, 233
24.739825, 929, 233
24.745357, 929, 233
24.750905, 929, 233
24.756472, 929, 233
24.762019, 929, 233
24.767581, 929, 233
24.773127, 929, 233
24.778702, 929, 233
24.784244, 929, 233
24.789814, 929, 233
24.795331, 929, 233
24.800905, 929, 233
24.806466, 929, 233
24.812025, 929, 233
24.817576, 929, 233
24.823142, 929, 233
24.828676, 929, 233
24.834252, 929, 233
24.839812, 929, 233
24.845357, 929, 233
24.850911, 929, 233
24.856571, 929, 233
24.862020, 929, 233
24.867537, 929, 233
24.884237, 929, 233
24.884845, 929, 233
24.889798, 929, 233
24.895358, 929, 233
24.900903, 929, 233
24.906458, 929, 233
24.912032, 929, 233
24.917572, 929, 233
24.923143, 929, 233
24.928669, 929, 233
24.934278, 929, 233
24.939802, 929, 233
24.945344, 929, 233
24.950907, 929, 233
24.956445, 929, 233
24.962019, 929, 233
24.967566, 929, 233
24.973130, 929, 233
24.978677, 929, 233
24.984362, 929, 233
24.989805, 929, 233
24.995353, 929, 233
25.000907, 929, 233
25.006459, 929, 233
25.012053, 929, 233
25.017567, 929, 233
25.023126, 929, 233
25.028677, 929, 233
25.034275, 929, 233
25.039809, 929, 233
25.045343, 929, 233
25.050917, 929, 233
25.056448, 929, 233
25.062020, 929, 233
25.067572, 929, 233
25.073184, 929, 232
25.079179, 931, 231
25.084741, 932, 230
25.090609, 934, 229
25.095725, 935, 228
25.101366, 936, 227
25.107275, 938, 226
25.112423, 939, 225
25.118025, 942, 223
25.123549, 944, 222
25.129019, 948, 220
25.134640, 951, 218
25.140161, 954, 217
25.146016, 958, 215
25.151348, 962, 214
25.157181, 966, 212
25.162388, 969, 210
25.167988, 973, 208
25.173514, 976, 207
25.179037, 978, 206
25.185427, 981, 204
25.190163, 983, 203
25.196095, 985, 202
25.201400, 987, 201
25.206783, 989, 200
25.212398, 990, 200
25.217951, 992, 199
25.223502, 993, 198
25.229040, 995, 198
25.235001, 997, 197
25.240205, 998, 196
25.246066, 999, 195
25.251364, 1000, 195
25.257275, 1002, 194
25.262387, 1003, 194
25.268012, 1004, 193
25.273521, 1006, 192
25.279077, 1007, 192
25.284585, 1009, 191
25.290203, 1010, 190
25.296156, 1012, 189
25.301351, 1014, 189
25.306817, 1015, 188
25.312414, 1016, 187
25.317997, 1018, 186
25.323505, 1019, 185
25.329113, 1021, 184
25.334579, 1022, 184
25.340245, 1024, 183
25.345703, 1025, 182
25.351384, 1027, 181
25.357142, 1029, 181
25.362354, 1030, 180
25.367916, 1032, 180
25.373479, 1035, 179
25.379051, 1037, 179
25.384627, 1039, 178
25.390214, 1042, 178
25.395703, 1044, 177
25.401438, 1045, 177
25.406805, 1046, 176
25.412382, 1047, 176
25.417975, 1048, 176
25.423935, 1048, 175
25.429007, 1049, 175
25.434226, 1049, 175
25.439804, 1049, 175
25.445339, 1049, 175
25.450896, 1049, 175
25.456442, 1049, 175
25.462568, 1050, 174
25.467616, 1050, 174
25.473101, 1050, 174
25.478652, 1050, 174
25.484276, 1050, 174
25.489791, 1050, 174
25.495344, 1050, 174
25.500961, 1050, 174
25.506451, 1050, 174
25.512073, 1050, 174
25.517560, 1050, 174
25.523125, 1050, 174
25.528665, 1050, 174
25.534251, 1050, 174
25.539793, 1050, 174
25.545328, 1050, 174
25.550945, 1050, 174
25.556469, 1050, 174
25.561995, 1050, 174
25.567596, 1050, 174
25.573118, 1050, 174
25.578657, 1050, 174
25.584239, 1050, 174
25.589794, 1050, 174
25.595803, 1050, 174
25.600952, 1050, 174
25.606450, 1050, 174
25.611994, 1050, 174
25.617568, 1050, 174
25.623130, 1050, 174
25.628666, 1050, 174
25.634225, 1050, 174
25.639811, 1050, 174
25.645402, 1049, 175
25.651425, 1048, 176
25.656851, 1046, 177
25.662379, 1044, 179
25.668190, 1041, 181
25.673505, 1039, 182
25.679104, 1035, 185
25.684976, 1033, 188
25.690160, 1029, 191
25.696117, 1023, 196
25.701345, 1019, 199
25.707205, 1013, 204
25.712408, 1006, 209
25.717995, 997, 217
25.723473, 988, 224
25.729017, 977, 233
25.734647, 970, 238
25.740161, 959, 249
25.746101, 948, 259
25.751191, 941, 267
25.757202, 934, 276
25.762428, 927, 284
25.768092, 919, 295
25.773494, 912, 303
25.779023, 905, 313
25.784957, 898, 321
25.790211, 893, 328
25.796158, 887, 335
25.801364, 883, 340
25.807193, 879, 345
25.812432, 875, 349
25.818164, 873, 353
25.823507, 871, 355
25.829025, 870, 359
25.834662, 870, 361
25.840137, 870, 363
25.846071, 871, 365
25.851242, 872, 366
25.857238, 874, 369
25.862375, 874, 371
25.868038, 876, 374
25.873449, 876, 376
25.879131, 877, 380
25.884718, 877, 383
25.890162, 877, 386
25.895782, 877, 389
25.901380, 876, 392
25.907258, 875, 395
25.912382, 874, 397
25.918058, 872, 399
25.923477, 871, 401
25.929019, 870, 403
25.934630, 869, 405
25.940097, 868, 407
25.945686, 867, 409
25.951437, 865, 412
25.957196, 864, 414
25.962361, 864, 416
25.968128, 862, 419
25.973515, 861, 420
25.979016, 861, 421
25.984266, 861, 421
25.989795, 861, 421
25.995364, 861, 421
26.000895, 861, 421
26.006439, 861, 421
26.012464, 861, 420
26.017977, 861, 418
26.023075, 861, 418
26.040218, 861, 416
26.040270, 861, 416
26.045322, 861, 416
26.050876, 861, 416
26.056438, 861, 416
26.061984, 861, 416
26.067572, 861, 416
26.073155, 861, 416
26.078643, 861, 416
26.084842, 861, 415
26.089766, 861, 415
26.095332, 861, 415
26.101400, 862, 414
26.106446, 862, 414
26.112378, 863, 414
26.117581, 863, 414
26.123522, 863, 413
26.129029, 864, 413
26.134232, 864, 413
26.140213, 865, 413
26.145347, 865, 413
26.150903, 865, 413
26.156427, 865, 413
26.162452, 866, 413
26.167552, 866, 413
26.173500, 867, 413
26.178663, 867, 413
26.184927, 868, 413
26.190219, 869, 413
26.195685, 870, 413
26.200888, 870, 413
26.206871, 871, 413
26.212380, 872, 413
26.218143, 873, 413
26.223117, 873, 413
26.229029, 874, 412
26.234214, 874, 412
26.240182, 875, 412
26.245322, 875, 412
26.250905, 875, 412
26.256859, 876, 412
26.261975, 876, 412
26.267558, 876, 412
26.273123, 876, 412
26.278669, 876, 412
26.284262, 876, 412
26.289779, 876, 412
26.295325, 876, 412
26.300871, 876, 412
26.306461, 876, 412
26.311985, 876, 412
26.317597, 876, 412
26.323093, 876, 412
26.328655, 876, 412
26.334242, 876, 412
26.339776, 876, 412
26.345330, 876, 412
26.350919, 876, 412
26.356427, 876, 412
26.361975, 876, 412
26.367557, 876, 412
26.373120, 876, 412
26.378644, 876, 412
26.384246, 876, 412
26.389754, 876, 412
26.395314, 876, 412
26.400910, 876, 412
26.406419, 876, 412
26.412478, 877, 412
26.417561, 877, 412
26.423134, 877, 412
26.428650, 877, 412
26.434204, 877, 412
26.439768, 877, 412
26.445312, 877, 412
26.450917, 877, 412
26.456420, 877, 412
26.461992, 877, 412
26.468201, 877, 413
26.473115, 877, 413
26.479017, 877, 414
26.484667, 877, 415
26.489779, 877, 415
26.495707, 877, 416
26.500930, 877, 416
26.506425, 877, 416
26.511970, 877, 416
26.517567, 877, 416
26.523082, 877, 416
26.528639, 877, 416
26.534244, 877, 416
26.539789, 877, 416
26.545570, 877, 416
26.551017, 877, 416
26.556422, 877, 416
26.561983, 877, 416
26.567585, 877, 416
26.573087, 877, 416
26.578629, 877, 416
26.584235, 877, 416
26.589781, 877, 416
26.595322, 877, 416
26.600936, 877, 416
26.607001, 877, 416
26.612007, 877, 416
26.617601, 877, 416
26.623080, 877, 416
26.628634, 877, 416
26.634217, 877, 416
26.639766, 877, 416
26.645300, 877, 416
26.650892, 877, 416
26.656437, 877, 416
26.661987, 877, 416
26.667554, 877, 416
26.673090, 877, 416
26.678631, 877, 416
26.684246, 877, 416
26.689789, 877, 416
26.695323, 877, 416
26.700899, 877, 416
26.706420, 877, 416
26.711973, 877, 416
26.717582, 877, 416
26.723104, 877, 416
26.728672, 877, 416
26.734244, 877, 416
26.739771, 877, 416
26.745308, 877, 416
26.750915, 877, 416
26.756418, 877, 416
26.761966, 877, 416
26.767595, 877, 416
26.773172, 877, 416
26.778669, 877, 416
26.784242, 877, 416
26.789750, 877, 416
26.795311, 877, 416
26.800872, 877, 416
26.806434, 877, 416
26.811975, 877, 416
26.817546, 877, 416
26.823125, 877, 416
26.828668, 877, 416
26.834249, 877, 416
26.839763, 877, 416
26.845325, 877, 416
26.850919, 877, 416
26.856415, 877, 416
26.862500, 877, 416
26.867557, 877, 416
26.873114, 877, 416
26.878637, 877, 416
26.884254, 877, 416
26.889783, 877, 416
26.895309, 877, 416
26.900869, 877, 416
26.906419, 877, 416
26.911960, 877, 416
26.917610, 877, 416
26.923097, 877, 416
26.928629, 877, 416
26.934191, 877, 416
26.939767, 877, 416
26.945304, 877, 416
26.950914, 877, 416
26.956419, 877, 416
26.962001, 877, 416
26.967681, 877, 416
26.973079, 877, 416
26.978637, 877, 416
26.984251, 877, 416
26.989757, 877, 416
26.995322, 877, 416
27.000896, 877, 416
27.006423, 877, 416
27.011967, 877, 416
27.017535, 877, 416
27.023088, 877, 416
27.028631, 877, 416
27.034249, 877, 416
27.039748, 877, 416
27.045301, 877, 416
27.050890, 877, 416
27.056419, 877, 416
27.062258, 877, 416
27.067634, 877, 416
27.073173, 877, 416
27.078629, 877, 416
27.084201, 877, 416
27.089792, 877, 416
27.095348, 877, 416
27.100890, 877, 416
27.106459, 877, 416
27.111965, 877, 416
27.117543, 877, 416
27.123082, 877, 416
27.128620, 877, 416
27.134430, 877, 416
27.139851, 877, 416
27.145305, 877, 416
27.150890, 877, 416
27.156440, 877, 416
27.161935, 877, 416
27.167542, 877, 416
27.173038, 877, 416
27.178625, 877, 416
27.189808, 877, 416
27.190123, 877, 416
27.195327, 877, 416
27.200872, 877, 416
27.206392, 877, 416
27.211972, 877, 416
27.217524, 877, 416
27.223076, 877, 416
27.228613, 877, 416
27.234173, 877, 416
27.239738, 877, 416
27.245316, 877, 416
27.250852, 877, 416
27.256414, 877, 416
27.261946, 877, 416
27.267517, 877, 416
27.273054, 877, 416
27.278614, 877, 416
27.284175, 877, 416
27.289749, 877, 416
27.295318, 877, 416
27.300837, 877, 416
27.306400, 877, 416
27.311944, 877, 416
27.317509, 877, 416
27.323072, 877, 416
27.328633, 877, 416
27.334183, 877, 416
27.339748, 877, 416
27.345290, 877, 416
27.350850, 877, 416
27.356388, 877, 416
27.361945, 877, 416
27.367513, 877, 416
27.373078, 877, 416
27.378614, 877, 416
27.384176, 877, 416
27.389747, 877, 416
27.395300, 877, 416
27.400837, 877, 416
27.406399, 877, 416
27.411997, 877, 416
27.417580, 877, 416
27.423072, 877, 416
27.428687, 877, 416
27.434225, 877, 416
27.439763, 877, 416
27.445305, 877, 416
27.451027, 877, 416
27.456420, 877, 416
27.461966, 877, 416
27.467538, 877, 416
27.473094, 877, 416
27.478634, 877, 416
27.484197, 877, 416
27.489736, 877, 416
27.495300, 877, 416
27.500876, 877, 416
27.506421, 877, 416
27.511978, 877, 416
27.517562, 877, 416
27.523103, 877, 416
27.528691, 877, 417
27.534696, 877, 418
27.540139, 877, 419
27.545688, 877, 420
27.551331, 877, 421
27.557210, 877, 423
27.562386, 878, 424
27.567978, 878, 426
27.573484, 879, 428
27.579000, 879, 429
27.585013, 880, 432
27.590075, 880, 433
27.595666, 881, 435
27.601332, 882, 437
27.606807, 882, 439
27.612353, 883, 441
27.618086, 883, 442
27.623456, 884, 444
27.629013, 884, 446
27.635102, 885, 448
27.640160, 886, 450
27.646011, 887, 452
27.651253, 887, 453
27.656791, 888, 455
27.662338, 889, 457
27.667969, 889, 458
27.673454, 890, 460
27.679049, 891, 461
27.684662, 891, 462
27.690198, 892, 463
27.695813, 892, 464
27.701273, 892, 465
27.706810, 893, 466
27.712348, 893, 468
27.717996, 894, 469
27.723462, 894, 470
27.728964, 895, 471
27.734659, 895, 472
27.740091, 896, 473
27.745302, 896, 473
27.751295, 896, 474
27.756412, 896, 474
27.762351, 897, 475
27.768008, 897, 476
27.773100, 897, 476
27.779019, 897, 477
27.784602, 897, 478
27.790165, 898, 478
27.795745, 898, 479
27.801302, 898, 480
27.806759, 899, 480
27.811967, 899, 480
27.817921, 899, 481
27.823073, 899, 481
27.828982, 900, 482
27.834201, 900, 482
27.840186, 901, 483
27.845672, 901, 484
27.851292, 902, 485
27.856430, 902, 485
27.862299, 903, 486
27.868028, 903, 487
27.873453, 904, 488
27.879048, 905, 489
27.884925, 905, 491
27.890170, 906, 491
27.896019, 907, 493
27.901260, 907, 494
27.907232, 908, 495
27.912362, 909, 496
27.917575, 909, 496
27.923473, 910, 498
27.929023, 911, 499
27.934189, 911, 499
27.940132, 912, 500
27.945662, 912, 501
27.950859, 912, 501
27.956436, 912, 501
27.962335, 912, 502
27.967571, 912, 502
27.973435, 913, 502
27.978987, 913, 503
27.984180, 913, 503
27.989735, 913, 503
27.995290, 913, 503
28.000887, 913, 503
28.006407, 913, 503
28.011980, 913, 503
28.017521, 913, 503
28.023093, 913, 503
28.028612, 913, 503
28.034237, 913, 503
28.039745, 913, 503
28.045279, 913, 503
28.050881, 913, 503
28.056392, 913, 503
28.061958, 913, 503
28.067512, 913, 503
28.073568, 913, 503
28.078614, 913, 503
28.084264, 912, 503
28.090217, 911, 503
28.095897, 909, 502
28.101288, 905, 501
28.107149, 901, 500
28.112345, 897, 499
28.118121, 890, 497
28.123427, 883, 496
28.129041, 872, 494
28.135089, 860, 492
28.140134, 850, 490
28.145755, 838, 489
28.151297, 826, 488
28.157130, 813, 487
28.162311, 803, 487
28.168394, 791, 487
28.173434, 782, 487
28.179046, 769, 486
28.185351, 757, 485
28.190162, 748, 485
28.195754, 738, 484
28.201346, 726, 483
28.207181, 716, 481
28.212340, 709, 481
28.218347, 702, 480
28.223451, 697, 479
28.229007, 692, 478
28.234700, 689, 477
28.240135, 684, 475
28.245744, 681, 474
28.251342, 678, 473
28.257237, 674, 472
28.262345, 672, 471
28.268333, 669, 470
28.273433, 667, 469
28.279101, 665, 468
28.284609, 663, 467
28.290109, 662, 467
28.295690, 661, 467
28.301350, 660, 466
28.306377, 660, 466
28.311943, 660, 466
28.317557, 660, 466
28.323082, 660, 466
28.328626, 660, 466
28.334134, 660, 466
28.339779, 660, 466
28.345274, 660, 466
28.362316, 661, 466
28.362369, 661, 466
28.367929, 661, 465
28.373047, 661, 465
28.378599, 661, 465
28.384608, 661, 464
28.389721, 661, 464
28.395268, 661, 464
28.400858, 661, 464
28.406830, 661, 463
28.412274, 662, 463
28.417489, 662, 463
28.423053, 662, 463
28.428598, 662, 463
28.434156, 662, 463
28.439718, 662, 463
28.445270, 662, 463
28.450823, 662, 463
28.456381, 662, 463
28.461921, 662, 463
28.467494, 662, 463
28.473049, 662, 463
28.478590, 662, 463
28.484159, 662, 463
28.489716, 662, 463
28.495266, 662, 463
28.500833, 662, 463
28.506375, 662, 463
28.511954, 662, 463
28.517500, 662, 463
28.523067, 662, 463
28.529030, 662, 462
28.534168, 662, 462
28.540215, 663, 462
28.545278, 663, 462
28.550892, 663, 462
28.556384, 663, 462
28.561947, 663, 462
28.567605, 663, 462
28.573071, 663, 462
28.578613, 663, 462
28.584200, 663, 462
28.589735, 663, 462
28.595285, 663, 462
28.600891, 663, 462
28.606381, 663, 462
28.611941, 663, 462
28.617528, 663, 462
28.623072, 663, 462
28.628609, 663, 462
28.634194, 663, 462
28.639736, 663, 462
28.645287, 663, 462
28.650885, 663, 462
28.656441, 663, 462
28.661943, 663, 462
28.667618, 663, 462
28.673063, 663, 462
28.678610, 663, 462
28.684713, 663, 461
28.689734, 663, 461
28.695295, 663, 461
28.700884, 663, 461
28.706395, 663, 461
28.711938, 663, 461
28.717540, 663, 461
28.723076, 663, 461
28.728610, 663, 461
28.734218, 663, 461
28.739738, 663, 461
28.745292, 663, 461
28.750841, 663, 461
28.756777, 663, 460
28.761945, 663, 460
28.767518, 663, 460
28.773076, 663, 460
28.779053, 662, 460
28.784675, 662, 460
28.789745, 662, 460
28.795306, 662, 460
28.800838, 662, 460
28.806407, 662, 460
28.811987, 662, 460
28.817508, 662, 460
28.823039, 662, 460
28.828617, 662, 460
28.834188, 662, 460
28.840172, 661, 461
28.845683, 660, 462
